12535.643805	14829.737553	20030.662678
10410.377656	14808.425416	21229.728723
19850.079616	-15868.640759	11521.672850
19259.574307	-14701.260026	13842.280211
18634.635615	-13298.787208	15957.427799
18011.978563	-11673.953043	17835.764590
17426.155799	-9846.510846	19449.465145
16884.488708	-7893.807592	20774.638868
16467.721963	-5744.118094	21791.682510
16166.967560	-3486.704686	22485.564076
15996.962034	-1161.595659	22846.043816
15966.219900	1181.342747	22867.821884
16075.598399	3514.285159	22550.613963
16318.293916	5787.058097	21899.152813
16679.379395	7962.847016	20923.117339
17142.494054	9996.783808	19636.987182
17681.121232	11859.568758	18059.830411
18265.276580	13523.622918	16215.020898
18861.277510	14967.641034	14129.894098
19430.979547	16179.603762	11835.344949
19940.909228	17147.699241	9365.369848
20352.104877	17874.559272	6756.569298
20628.998856	18367.817075	4047.605336
20712.841207	18670.992505	1278.631999
20627.024487	18746.991114	-1509.301309
20322.404663	18650.987297	-4274.852623
19803.250416	18390.554692	-6977.002013
19015.177734	18047.454630	-9575.661659
17976.784048	17634.008091	-12032.266471
16692.171976	17187.176895	-14310.349641
15172.860675	16743.249836	-16376.083838
13494.663621	16289.308653	-18198.783971
11567.274740	15957.503039	-19751.365756
9480.400092	15721.033684	-21010.746846
7269.973826	15600.969928	-21958.193117
4981.853998	15610.195499	-22579.598186
2645.621003	15761.756418	-22865.695828
310.590523	16053.786468	-22812.198501
-1993.242888	16478.670628	-22419.864423
-4199.793467	17024.772706	-21694.487365
-6283.460664	17672.878708	-20646.813627
-8210.462864	18397.743989	-19292.383357
-9952.312152	19169.222008	-17651.300954
-11487.587763	19952.820803	-15747.937569
-12799.045693	20712.925178	-13610.566522
-13879.315033	21411.198392	-11270.945887
-14727.588196	22009.817400	-8763.842888
-15375.182654	22455.442723	-6126.516494
-15786.360917	22747.905968	-3398.158217
-16005.292143	22841.297161	-619.311253
-16072.218590	22700.629594	2168.736955
-15987.481980	22328.308379	4924.573303
-15799.441083	21702.128177	7607.271981
-15543.788202	20817.522318	10177.007168
-15257.040926	19677.400868	12595.644610
-14938.157228	18322.376987	14827.307196
-14698.517757	16709.038050	16838.909123
-14529.184128	14892.482825	18600.640925
-14456.710944	12902.910432	20086.411804
-14476.664853	10809.936559	21274.232169
-14660.793403	8584.053569	22146.537551
-14986.683628	6301.189608	22690.442541
-15454.193740	4009.600641	22897.929829
-16061.101208	1741.224934	22765.965389
-16792.361084	-457.549290	22296.540248
-17628.625490	-2548.478920	21496.639469
-18544.288084	-4498.990657	20378.137878
-19509.754961	-6276.935636	18957.622469
-20490.642957	-7860.833328	17256.149455
-21450.038099	-9234.395798	15298.932444
-22349.575573	-10388.495275	13114.971153
-23147.373597	-11328.359606	10736.624835
-23812.881801	-12045.720095	8199.132352
-24308.379004	-12559.834423	5540.096778
-24589.871060	-12914.925287	2798.928393
-24657.959839	-13085.063847	16.259656
-24479.853896	-13124.478904	-2766.650449
-24042.359628	-13065.960276	-5508.530582
-23353.953430	-12918.458697	-8168.706940
-22386.997336	-12771.363450	-10707.709483
-21165.114956	-12633.384090	-13087.853175
-19704.581162	-12538.391310	-15273.800936
-18028.446817	-12517.217946	-17233.088261
-16198.867585	-12553.964644	-18936.605881
-14184.526842	-12760.378033	-20359.035266
-12056.568583	-13104.287351	-21479.223330
-9861.234020	-13590.531979	-22280.500239
-7630.980550	-14228.974216	-22750.929534
-5413.358260	-15009.409948	-22883.485858
-3249.621848	-15919.196755	-22676.162803
-1178.367503	-16939.076208	-22132.004564
774.303983	-18043.440900	-21259.063155
2562.037792	-19201.803470	-20070.279131
4169.099216	-20380.273257	-18583.292782
5578.306602	-21541.495586	-16820.181648
6779.584750	-22646.510115	-14807.133043
