32403.042827	26846.063165	-3075.380732
32403.692820	26850.994935	-3036.855435
-32044.724632	-27302.442113	-2493.090918
-32037.948798	-27300.697235	-2569.509613
-32031.067075	-27299.899986	-2634.869488
-32024.186680	-27300.042696	-2688.887960
-32017.412748	-27301.103643	-2731.331193
-41971.947825	-2954.665243	-2721.210848
-41964.514599	-2959.136710	-2803.113359
-41957.697540	-2964.540424	-2872.944690
-41951.591214	-2970.787570	-2930.402701
-36766.273674	20416.643941	-2934.488469
-36762.072257	20406.971728	-3029.622739
-36759.071369	20396.769693	-3111.704480
-21394.967087	36188.401486	-3076.770230
-21395.655555	36176.060703	-3194.683564
-21397.871002	36163.757254	-3298.828898
-21401.587240	36151.674284	-3388.756013
-21406.754745	36139.990708	-3464.075953
-1773.434083	41963.846247	-3483.920035
-1783.207445	41953.180623	-3592.236528
-1794.297944	41943.624898	-3685.064873
-1806.549486	41935.328683	-3762.003689
17068.528975	38344.184751	-3782.343280
17052.852953	38339.604293	-3889.705299
17036.569380	38336.843680	-3980.292432
31667.284865	27519.663940	-3950.589519
31649.667253	27521.951777	-4069.490984
31632.239856	27526.328717	-4170.840229
31615.271256	27532.749697	-4254.199693
31599.023009	27541.135746	-4319.209537
40093.068814	12227.173117	-4325.699895
40079.235104	12240.555228	-4416.393258
40066.948593	12255.559118	-4488.037463
40056.411650	12271.969164	-4540.323792
41615.063471	-4837.970751	-4533.450293
41609.526150	-4818.698092	-4609.578391
41606.255625	-4798.808335	-4665.826319
36265.352665	-20966.949474	-4599.728086
36267.900927	-20946.903242	-4678.556871
36272.822082	-20927.206933	-4737.211330
36280.060773	-20908.175718	-4775.439930
36289.521846	-20890.115501	-4793.079378
25129.852845	-33501.121487	-4751.126884
25143.742257	-33486.790735	-4790.598138
25159.279926	-33474.233512	-4809.420329
25176.229394	-33463.666133	-4807.514364
10198.351659	-40624.766106	-4746.224029
10216.649525	-40619.536466	-4766.116572
10235.452746	-40616.628701	-4765.474216
-6338.047618	-41419.847748	-4642.849293
-6320.583156	-41421.916637	-4664.195640
-6303.529304	-41426.200711	-4665.453275
-6287.177628	-41432.649375	-4646.619229
-6271.810569	-41441.174538	-4607.777075
-22255.890823	-35530.577091	-4510.644834
-22244.733106	-35541.649790	-4495.484730
-22235.158298	-35554.136088	-4460.974434
-22227.351212	-35567.835198	-4407.264848
-35009.334482	-23121.176105	-4296.049350
-35006.147631	-23134.363471	-4267.809898
-35004.846328	-23147.927370	-4221.208983
-41612.326881	-5576.183942	-4054.787037
-41614.345619	-5587.186196	-4035.054321
-41617.998916	-5597.842348	-3997.967151
-41623.246232	-5607.942955	-3943.686774
-39574.081070	14116.792997	-3770.478633
-39580.077357	14110.333252	-3745.483443
-39587.126023	14104.826325	-3704.385127
-39595.106869	14100.407319	-3647.361627
-39603.881920	14097.193950	-3574.659202
-27738.537645	31602.808976	-3447.132175
-27745.233941	31602.229820	-3407.134943
-27752.157387	31602.803159	-3352.493914
-7047.041491	41477.973051	-3180.697130
-7051.398887	41479.158749	-3160.422694
-7055.601902	41481.264175	-3126.566191
-7059.532004	41484.264583	-3079.273378
17980.448705	38058.723896	-2915.618241
17978.132565	38060.504816	-2905.009647
17976.245811	38062.894391	-2881.916958
17974.863000	38065.828794	-2846.439256
17974.048984	38069.233653	-2798.728747
37837.624152	18470.234425	-2698.430323
37836.524560	18472.138399	-2689.991609
37835.995252	18474.299093	-2669.991191
40477.475476	-11621.689635	-2534.805146
40475.857161	-11619.287749	-2554.893300
40474.852724	-11616.796167	-2563.998526
40474.455410	-11614.291347	-2562.080915
40474.647415	-11611.847829	-2549.147875
21261.679980	-36348.116163	-2484.290816
21262.196487	-36344.213667	-2512.630042
21263.319054	-36340.610745	-2530.163631
21264.994565	-36337.367084	-2536.815128
21267.162187	-36334.534205	-2532.554821
